x,y,z
-6.10863,-9.06123,19.2794
-6.41129,-9.51237,19.3458
-6.72888,-9.97965,19.4686
-7.06137,-10.4596,19.6518
-7.40833,-10.9478,19.899
-7.76891,-11.439,20.2137
-8.14181,-11.9265,20.5992
-8.52513,-12.4028,21.0578
-8.91641,-12.859,21.5911
-9.31248,-13.285,22.1992
-9.7095,-13.6698,22.8807
-10.1029,-14.0017,23.6319
-10.4874,-14.2683,24.4471
-10.857,-14.4576,25.3175
-11.2052,-14.558,26.2318
-11.5252,-14.5596,27.1758
-11.8097,-14.4546,28.1325
-12.0519,-14.2382,29.0828
-12.2449,-13.9091,30.0063
-12.3829,-13.4704,30.8818
-12.461,-12.9292,31.6886
-12.4756,-12.297,32.408
-12.4249,-11.589,33.0236
-12.3087,-10.8233,33.5231
-12.1287,-10.0197,33.8982
-11.8883,-9.199,34.1453
-11.5928,-8.38111,34.2653
-11.2484,-7.58453,34.2633
-10.8626,-6.82525,34.1475
-10.4437,-6.11625,33.9288
-9.99997,-5.46722,33.6198
-9.53989,-4.88456,33.2337
-9.07151,-4.3716,32.7837
-8.60229,-3.92906,32.2824
-8.13896,-3.55545,31.7416
-7.68739,-3.24763,31.1715
-7.2525,-3.0013,30.5812
-6.83834,-2.81145,29.9782
-6.44803,-2.67271,29.3687
-6.08392,-2.5797,28.758
-5.74761,-2.5272,28.1501
-5.44007,-2.51035,27.5481
-5.16174,-2.52477,26.9547
-4.91261,-2.56656,26.3718
-4.69236,-2.63239,25.8008
-4.50038,-2.71945,25.2431
-4.33589,-2.82546,24.6996
-4.19798,-2.94862,24.1711
-4.08569,-3.08758,23.6583
-3.99804,-3.2414,23.1618
-3.93405,-3.40948,22.6824
-3.89283,-3.59156,22.2206
-3.87353,-3.78766,21.7771
-3.87542,-3.99802,21.3528
-3.89786,-4.22309,20.9485
-3.94031,-4.4635,20.5652
-4.00238,-4.72001,20.2039
-4.08376,-4.99347,19.8659
-4.18428,-5.28481,19.5527
-4.30386,-5.59501,19.2659
-4.44253,-5.92503,19.0074
-4.60041,-6.2758,18.7794
-4.77769,-6.64815,18.5842
-4.97459,-7.04276,18.4244
-5.19141,-7.4601,18.3033
-5.42842,-7.90035,18.224
-5.68587,-8.36331,18.1903
-5.96396,-8.84829,18.2063
-6.26274,-9.35398,18.2763
-6.58214,-9.87833,18.4048
-6.92183,-10.4184,18.5967
-7.28119,-10.9702,18.8569
-7.65923,-11.5285,19.1901
-8.05447,-12.0867,19.6008
-8.4649,-12.6368,20.0929
-8.88785,-13.1692,20.6694
-9.3199,-13.6725,21.3317
-9.75683,-14.1342,22.0798
-10.1935,-14.5403,22.9109
-10.624,-14.8759,23.8199
-11.0415,-15.1259,24.7979
-11.4383,-15.2758,25.8329
-11.8062,-15.3121,26.9088
-12.1366,-15.2241,28.0062
-12.4208,-15.0043,29.1025
-12.6506,-14.65,30.1728
-12.8183,-14.1633,31.1912
-12.9177,-13.5522,32.1319
-12.944,-12.8301,32.9713
-12.8944,-12.0155,33.6888
-12.7684,-11.1307,34.2688
-12.5678,-10.2006,34.7012
-12.2966,-9.25088,34.9817
-11.961,-8.3066,35.1121
-11.5686,-7.39051,35.0992
-11.1286,-6.52207,34.9544
-10.6507,-5.71664,34.6918
-10.1451,-4.98525,34.3274
-9.62199,-4.33466,33.878
-9.09074,-3.76776,33.3601
-8.56015,-3.28416,32.7888
-8.03795,-2.88088,32.1779
-7.53075,-2.55304,31.5394
-7.04403,-2.29455,30.8833
-6.58211,-2.09862,30.218
-6.14825,-1.95827,29.5499
-5.74473,-1.86664,28.8843
-5.37298,-1.81726,28.225
-5.03371,-1.80424,27.5751
-4.72703,-1.82232,26.9366
-4.45258,-1.86692,26.3112
-4.20961,-1.9342,25.6999
-3.99713,-2.02093,25.1036
-3.81396,-2.12457,24.5228
-3.65881,-2.24311,23.9579
-3.53037,-2.37508,23.4093
-3.42732,-2.51948,22.8772
-3.34839,-2.6757,22.3619
-3.2924,-2.84351,21.8638
-3.25827,-3.02296,21.3832
-3.24504,-3.21438,20.9205
-3.25189,-3.41835,20.4763
-3.27813,-3.63563,20.051
-3.32324,-3.86713,19.6455
-3.38681,-4.11394,19.2606
-3.4686,-4.37724,18.8973
-3.56852,-4.65831,18.5568
-3.68659,-4.95849,18.2406
-3.82298,-5.27918,17.9502
-3.97795,-5.62178,17.6876
-4.15189,-5.98764,17.4549
-4.34527,-6.37808,17.2547
-4.55864,-6.79427,17.09
-4.7926,-7.23718,16.9639
-5.04777,-7.70754,16.8802
-5.32475,-8.20567,16.8432
-5.62412,-8.73142,16.8574
-5.94634,-9.284,16.9281
-6.29172,-9.86181,17.0607
-6.66034,-10.4623,17.2612
-7.05197,-11.0816,17.5358
-7.46597,-11.7145,17.891
-7.90119,-12.3541,18.3329
-8.35585,-12.9918,18.8673
-8.82739,-13.6166,19.4992
-9.31238,-14.2156,20.2322
-9.80636,-14.7736,21.0679
-10.3038,-15.2737,22.0052
-10.7979,-15.6971,23.0397
-11.2808,-16.0244,24.1628
-11.7434,-16.236,25.3611
-12.1758,-16.3137,26.6165
-12.5674,-16.242,27.9057
-12.9071,-16.0097,29.2007
-13.1844,-15.6112,30.4702
-13.3894,-15.0479,31.6808
-13.5136,-14.3289,32.7992
-13.5507,-13.471,33.7944
-13.4969,-12.4981,34.6398
-13.3511,-11.4392,35.3152
-13.1157,-10.3272,35.8081
-12.7956,-9.19568,36.1143
-12.3987,-8.07707,36.2378
-11.9349,-7.0003,36.1892
-11.4158,-5.98939,35.9848
-10.8539,-5.0625,35.6445
-10.2618,-4.23173,35.1901
-9.65189,-3.50343,34.6434
-9.03576,-2.87892,34.0254
-8.42376,-2.35548,33.3549
-7.82485,-1.92732,32.6483
-7.24648,-1.58663,31.9194
-6.69461,-1.32444,31.1792
-6.17372,-1.13132,30.4364
-5.68698,-0.997935,29.6975
-5.2364,-0.91545,28.9673
-4.82298,-0.875756,28.2494
-4.44689,-0.871629,27.5458
-4.10767,-0.896782,26.8581
-3.80432,-0.945872,26.1872
-3.53548,-1.01445,25.5335
-3.29954,-1.09891,24.8972
-3.09475,-1.1964,24.2782
-2.91926,-1.30472,23.6764
-2.77123,-1.4223,23.0916
-2.64889,-1.54804,22.5236
-2.55052,-1.68132,21.9723
-2.47454,-1.82186,21.4375
-2.41953,-1.96973,20.9191
-2.38418,-2.12527,20.4171
-2.3674,-2.28903,19.9315
-2.36822,-2.4618,19.4625
-2.38589,-2.64451,19.0102
-2.41978,-2.83827,18.5749
-2.46947,-3.04431,18.1571
-2.53468,-3.264,17.7571
-2.61532,-3.49879,17.3757
-2.71142,-3.75028,17.0137
-2.82318,-4.02013,16.672
-2.95095,-4.31009,16.352
-3.09519,-4.622,16.0548
-3.25653,-4.95774,15.7824
-3.4357,-5.31923,15.5367
-3.63354,-5.7084,15.3202
-3.851,-6.12714,15.1355
-4.08912,-6.57726,14.986
-4.34901,-7.06042,14.8755
-4.63179,-7.57804,14.8083
-4.93864,-8.13116,14.7895
-5.27066,-8.72033,14.8247
-5.6289,-9.34542,14.9204
-6.01423,-10.0054,15.0836
-6.42729,-10.698,15.3221
-6.8684,-11.4196,15.6444
-7.33739,-12.1647,16.0594
-7.83349,-12.9256,16.5761
-8.35515,-13.6921,17.2033
-8.89986,-14.451,17.9491
-9.46394,-15.1861,18.8201
-10.0424,-15.8778,19.8207
-10.6286,-16.5033,20.9516
-11.2143,-17.0371,22.2093
-11.7895,-17.452,23.5841
-12.3426,-17.7201,25.0598
-12.8604,-17.815,26.6126
-13.3286,-17.714,28.2109
-13.7325,-17.4003,29.8161
-14.0575,-16.8662,31.3843
-14.2901,-16.1144,32.8684
-14.419,-15.1594,34.2217
-14.436,-14.0276,35.4017
-14.3365,-12.7555,36.3736
-14.1204,-11.3871,37.1131
-13.792,-9.97034,37.6082
-13.3596,-8.55287,37.8598
-12.8352,-7.17845,37.8801
-12.2335,-5.88397,37.6907
-11.5709,-4.69757,37.3196
-10.8645,-3.63797,36.7981
-10.1311,-2.71489,36.158
-9.38628,-1.93013,35.4294
-8.64422,-1.27923,34.6391
-7.91696,-0.753146,33.81
-7.2144,-0.339888,32.9606
-6.54428,-0.025956,32.1053
-5.9123,0.202575,31.2547
-5.3223,0.359234,30.4165
-4.7765,0.456621,29.5956
-4.27577,0.506086,28.7952
-3.81989,0.517581,28.0169
-3.40779,0.499639,27.2615
-3.03775,0.459426,26.5289
-2.70757,0.402841,25.8185
-2.4148,0.334653,25.1298
-2.15679,0.258634,24.4618
-1.93081,0.177701,23.8137
-1.7342,0.0940425,23.1846
-1.56431,0.00924056,22.5737
-1.41868,-0.075626,21.9801
-1.29495,-0.159889,21.4033
-1.19098,-0.243212,20.8426
-1.10478,-0.325526,20.2973
-1.03457,-0.406973,19.7671
-0.978759,-0.487863,19.2514
-0.93595,-0.568638,18.7497
-0.904919,-0.649843,18.2619
-0.884614,-0.732106,17.7874
-0.874148,-0.816126,17.3261
-0.87279,-0.902655,16.8776
-0.879949,-0.9925,16.4416
-0.895171,-1.08651,16.0181
-0.918128,-1.1856,15.6067
-0.948614,-1.2907,15.2074
-0.986532,-1.40283,14.8201
-1.0319,-1.52306,14.4447
-1.08482,-1.65251,14.0812
-1.14552,-1.79241,13.7296
-1.21432,-1.94405,13.39
-1.29162,-2.10884,13.0627
-1.37795,-2.28827,12.748
-1.47391,-2.48397,12.4461
-1.58022,-2.6977,12.1576
-1.6977,-2.93136,11.8832
-1.82728,-3.18701,11.6237
-1.97001,-3.46687,11.3801
-2.12706,-3.77333,11.1538
-2.29972,-4.10894,10.9463
-2.4894,-4.47646,10.7597
-2.69767,-4.87877,10.5962
-2.92621,-5.31891,10.4588
-3.17684,-5.80003,10.351
-3.45152,-6.32534,10.2768
-3.75231,-6.89801,10.2413
-4.08139,-7.52108,10.2504
-4.441,-8.19729,10.3111
-4.8334,-8.9289,10.4315
-5.26083,-9.71735,10.6213
-5.72538,-10.5629,10.8914
-6.22891,-11.4644,11.2544
-6.77287,-12.4182,11.7243
-7.35813,-13.418,12.3166
-7.98468,-14.4538,13.0477
-8.65134,-15.511,13.9345
-9.35542,-16.5696,14.9936
-10.0923,-17.6034,16.2396
-10.8549,-18.5791,17.6835
-11.6333,-19.457,19.3304
-12.4147,-20.1909,21.1766
-13.1825,-20.7301,23.207
-13.9171,-21.0228,25.392
-14.5957,-21.0204,27.6863
-15.1935,-20.6828,30.0284
-15.685,-19.9852,32.3425
-16.0457,-18.9234,34.5435
-16.2542,-17.518,36.5443
-16.2941,-15.8149,38.2645
-16.1566,-13.8828,39.6392
-15.8405,-11.8063,40.6268
-15.3537,-9.67708,41.2125
-14.7116,-7.58371,41.4086
-13.9363,-5.6032,41.2504
-13.0543,-3.79487,40.7896
-12.0941,-2.19767,40.0866
-11.0844,-0.830612,39.2035
-10.0519,0.304497,38.198
-9.02044,1.21904,37.1201
-8.00998,1.93329,36.0101
-7.03639,2.47249,34.8985
-6.11151,2.86372,33.8068
-5.24348,3.13362,32.749
-4.43724,3.30691,31.7334
-3.695,3.40566,30.7638
-3.01682,3.44888,29.8409
-2.40109,3.45261,28.9636
-1.84496,3.43007,28.1295
-1.34473,3.39198,27.3357
-0.896131,3.34689,26.5793
-0.494569,3.30155,25.8572
-0.13533,3.26119,25.1667
0.186289,3.22982,24.5054
0.474878,3.21049,23.8712
0.734842,3.20548,23.2623
0.970354,3.2165,22.6772
1.18533,3.24482,22.1149
1.38342,3.2914,21.5744
1.56801,3.357,21.0551
1.74222,3.44225,20.5566
1.90894,3.5477,20.0787
2.07082,3.67391,19.6212
2.23034,3.82144,19.1845
2.38978,3.99093,18.7687
2.55126,4.18309,18.3744
2.71679,4.3987,18.0024
2.88825,4.63865,17.6537
3.06745,4.90392,17.3293
3.25611,5.19558,17.0308
3.45589,5.51473,16.76
3.66841,5.86256,16.5189
3.89524,6.24021,16.31
4.13791,6.64882,16.1362
4.39791,7.08937,16.0008
4.67667,7.56268,15.9078
4.97555,8.06925,15.8613
5.29581,8.60917,15.8665
5.63857,9.18192,15.9289
6.00475,9.78623,16.0546
6.39503,10.4198,16.2503
6.80976,11.0792,16.5231
7.24881,11.7594,16.8805
7.71155,12.4535,17.3301
8.19662,13.1526,17.8793
8.70186,13.8454,18.5348
9.22408,14.5179,19.302
9.75898,15.1537,20.1844
10.3009,15.7335,21.1828
10.8429,16.236,22.2943
11.3765,16.6383,23.5113
11.8917,16.9168,24.8208
12.3776,17.0488,26.2035
12.8218,17.0144,27.6342
13.2118,16.7982,29.0815
13.5349,16.391,30.5091
13.7793,15.7924,31.8779
13.9344,15.011,33.148
13.9923,14.0652,34.2815
13.9478,12.9823,35.246
13.7993,11.7967,36.0164
13.5486,10.5474,36.5774
13.2015,9.27496,36.9237
12.7668,8.01823,37.0601
12.256,6.81183,37.0002
11.6827,5.68413,36.7641
11.0612,4.65612,36.3762
10.4065,3.74123,35.863
9.73281,2.9458,35.2508
9.05332,2.27012,34.5642
8.37982,1.70968,33.8252
7.72234,1.25656,33.0524
7.08909,0.900605,32.261
6.48648,0.630573,31.4629
5.91921,0.434928,30.6673
5.39044,0.302483,29.8807
4.90203,0.222808,29.1075
4.45467,0.186492,28.3509
4.0482,0.185253,27.6125
3.68168,0.211979,26.8934
3.3537,0.260683,26.1938
3.06242,0.326433,25.5138
2.80578,0.405252,24.853
2.58157,0.494012,24.2109
2.38752,0.590324,23.5871
2.22139,0.692437,22.9809
2.08102,0.799139,22.392
1.96435,0.909678,21.8198
1.86948,1.02368,21.2639
1.79464,1.14109,20.7239
1.73827,1.26213,20.1995
1.69898,1.38722,19.6904
1.67555,1.51697,19.1964
1.66695,1.65217,18.7174
1.67234,1.79373,18.2532
1.69103,1.94266,17.8039
1.72252,2.10011,17.3694
1.76646,2.26732,16.9499
1.82265,2.44562,16.5456
1.89106,2.63645,16.1567
1.97179,2.84134,15.7837
2.06508,3.06194,15.4272
2.17131,3.29998,15.0877
2.29101,3.55731,14.7661
2.42481,3.83588,14.4635
2.5735,4.13776,14.1812
2.73799,4.46512,13.9207
2.91929,4.82021,13.684
3.11857,5.20536,13.4732
3.33709,5.62295,13.2911
3.57622,6.07539,13.1408
3.83743,6.56501,13.0261
4.12226,7.09402,12.9515
4.43232,7.66442,12.9221
4.76922,8.27779,12.9439
5.13455,8.93522,13.0238
5.52983,9.63695,13.1696
5.95639,10.3822,13.3903
6.41529,11.1687,13.6957
6.90721,11.9924,14.0966
7.43226,12.8469,14.6045
7.98979,13.723,15.2314
8.57818,14.608,15.9889
9.19457,15.4853,16.8883
9.83458,16.3339,17.9385
10.4921,17.1284,19.1456
11.1587,17.8387,20.5111
11.8242,18.4312,22.0299
12.4755,18.8696,23.6889
13.0976,19.1174,25.4653
13.6735,19.1406,27.3257
14.1847,18.9111,29.2259
14.6125,18.4105,31.1128
14.9385,17.634,32.9264
15.1466,16.5924,34.6046
15.2241,15.3134,36.0886
15.1626,13.8401,37.3277
14.9597,12.228,38.2851
14.6184,10.5398,38.9406
14.1479,8.8395,39.2919
13.5622,7.18648,39.3536
12.8792,5.63108,39.1536
12.1196,4.21138,38.7294
11.3048,2.95218,38.1232
10.456,1.86556,37.3776
9.593,0.952598,36.5324
8.73336,0.205831,35.6226
7.89198,-0.388158,34.6771
7.08085,-0.84636,33.7185
6.30913,-1.18736,32.7636
5.58331,-1.42983,31.8245
4.90752,-1.59151,30.9087
4.28391,-1.68857,30.0209
3.71294,-1.73531,29.1633
3.19379,-1.74403,28.3366
2.72463,-1.72508,27.5404
2.3029,-1.68706,26.7734
1.92556,-1.63692,26.0342
1.58926,-1.58026,25.3213
1.29048,-1.52146,24.633
1.02569,-1.46392,23.9678
0.791413,-1.41021,23.3242
0.584274,-1.36225,22.7011
0.401074,-1.32143,22.0972
0.238805,-1.28874,21.5117
0.0946678,-1.26485,20.9435
-0.0339238,-1.2502,20.3921
-0.149343,-1.24508,19.8566
-0.253761,-1.24967,19.3366
-0.349153,-1.26409,18.8315
-0.43732,-1.28845,18.3409
-0.519899,-1.32285,17.8645
-0.598385,-1.36744,17.4018
-0.674146,-1.42241,16.9526
-0.748442,-1.48804,16.5168
-0.822442,-1.56468,16.094
-0.897243,-1.65275,15.6841
-0.973882,-1.75283,15.2871
-1.05336,-1.86555,14.9029
-1.13664,-1.99172,14.5316
-1.22469,-2.13222,14.1733
-1.31847,-2.28811,13.828
-1.41895,-2.46059,13.4962
-1.52714,-2.65098,13.1782
-1.64407,-2.86079,12.8745
-1.77085,-3.09169,12.5859
-1.90864,-3.34552,12.3131
-2.05865,-3.6243,12.0573
-2.22222,-3.93021,11.8198
-2.40074,-4.26563,11.6022
-2.59572,-4.63311,11.4065
-2.80877,-5.03533,11.2352
-3.04162,-5.47513,11.0912
-3.2961,-5.95541,10.9781
-3.57415,-6.47912,10.8999
-3.87779,-7.04914,10.8617
-4.20913,-7.66817,10.8694
-4.57031,-8.33858,10.93
-4.96349,-9.06219,11.0516
-5.39072,-9.83995,11.2436
-5.85393,-10.6717,11.5166
-6.35475,-11.5554,11.883
-6.89437,-12.4871,12.3562
-7.47336,-13.4599,12.9509
-8.0914,-14.4631,13.6826
-8.74697,-15.4818,14.5669
-9.43705,-16.4958,15.6188
-10.1567,-17.479,16.8511
-10.8987,-18.3991,18.2728
-11.653,-19.2174,19.8868
-12.4067,-19.8902,21.6874
-13.1438,-20.3699,23.6578
-13.8451,-20.6086,25.7679
-14.4889,-20.5622,27.9726
-15.0517,-20.1957,30.2123
-15.5098,-19.4885,32.4151
-15.8403,-18.4397,34.5015
-16.0239,-17.0712,36.3906
-16.046,-15.428,38.009
-15.8989,-13.5752,39.2983
-15.5825,-11.5918,40.2214
-15.1046,-9.56289,40.7659
-14.4803,-7.57002,40.9439
-13.7304,-5.68408,40.7884
-12.8798,-3.95977,40.3471
-11.9555,-2.43325,39.6758
-10.9842,-1.12249,38.8316
-9.99113,-0.0297366,37.8682
-8.9988,0.854947,36.8321
-8.02606,1.54982,35.7611
-7.08803,2.07793,34.6842
-6.19606,2.46422,33.6224
-5.35807,2.73343,32.5893
-4.57892,2.9087,31.5934
-3.86094,3.01081,30.6388
-3.20436,3.0578,29.7269
-2.60782,3.06497,28.8569
-2.06878,3.04502,28.0272
-1.58382,3.00829,27.2353
-1.14897,2.96309,26.4785
-0.759941,2.916,25.7542
-0.412294,2.87214,25.0598
-0.101584,2.83546,24.3932
0.176539,2.80897,23.7525
0.426262,2.79492,23.1359
0.651556,2.79502,22.542
0.856156,2.81051,21.9697
1.04354,2.84234,21.4181
1.21695,2.89125,20.8865
1.37936,2.95784,20.3744
1.53353,3.04264,19.8814
1.68199,3.14616,19.4073
1.82711,3.26896,18.9522
1.97106,3.41162,18.5161
2.11588,3.57484,18.0993
2.26347,3.75938,17.7022
2.41565,3.96614,17.3256
2.57413,4.19612,16.9701
2.74059,4.45046,16.6369
2.91664,4.73038,16.3272
3.10386,5.03722,16.0426
3.30383,5.3724,15.785
3.51809,5.73739,15.5566
3.7482,6.13368,15.36
3.9957,6.56274,15.1983
4.26212,7.02589,15.0751
4.54895,7.52431,14.9947
4.85766,8.05884,14.9617
5.18963,8.62989,14.9816
5.54611,9.23726,15.0605
5.92818,9.87991,15.2054
6.33668,10.5557,15.4236
6.77209,11.2612,15.7233
7.23443,11.9912,16.1132
7.72314,12.7385,16.6019
8.23692,13.4934,17.1982
8.77352,14.2435,17.9101
9.32959,14.9733,18.7442
9.90048,15.6643,19.7053
10.48,16.2947,20.7948
11.0605,16.8401,22.0099
11.6325,17.274,23.3424
12.1849,17.5692,24.7777
12.705,17.6994,26.294
13.179,17.6417,27.8618
13.5926,17.3784,29.4448
13.9315,16.8997,31.0009
14.182,16.2062,32.4847
14.3328,15.3094,33.8501
14.375,14.2326,35.0545
14.3032,13.0093,36.0618
14.1165,11.6811,36.8458
13.8179,10.294,37.3918
13.4148,8.89506,37.6977
12.9182,7.52809,37.7727
12.3418,6.23097,37.6358
11.7015,5.03343,37.313
11.0138,3.95616,36.8341
10.2954,3.01087,36.2302
9.56194,2.20132,35.5314
8.82773,1.52469,34.7647
8.10513,0.973269,33.9536
7.40443,0.536074,33.1173
6.73383,0.200268,32.2711
6.09944,-0.0476792,31.4264
5.50554,-0.221119,30.5915
4.95473,-0.332633,29.772
4.44826,-0.393668,28.9716
3.98621,-0.414344,28.1924
3.56775,-0.403399,27.4352
3.19138,-0.368218,26.7003
2.8551,-0.314921,25.9875
2.55656,-0.248483,25.2961
2.29322,-0.172864,24.6254
2.06246,-0.0911461,23.9746
1.86163,-0.00565959,23.3427
1.68816,0.0818966,22.7291
1.53958,0.17035,22.133
1.41357,0.258959,21.5537
1.30797,0.347336,20.9906
1.22081,0.435379,20.4431
1.15032,0.523213,19.9108
1.09489,0.611147,19.3931
1.05313,0.699635,18.8898
1.02382,0.789248,18.4003
1.0059,0.880652,17.9245
0.998503,0.974594,17.462
1.0009,1.07189,17.0126
1.01253,1.17341,16.576
1.03296,1.28008,16.1522
1.06188,1.39291,15.741
1.09913,1.51294,15.3423
1.14464,1.64128,14.956
1.19849,1.77913,14.5822
1.26085,1.92776,14.2209
1.33199,2.08851,13.8724
1.4123,2.26285,13.5368
1.50228,2.45232,13.2145
1.60253,2.65862,12.9059
1.71375,2.88355,12.6116
1.83678,3.12906,12.3324
1.97254,3.39725,12.0692
2.12209,3.69038,11.8232
2.28661,4.01085,11.5958
2.4674,4.36125,11.3888
2.66588,4.74429,11.2044
2.88362,5.16283,11.0451
3.12231,5.61986,10.9142
3.38375,6.11839,10.8154
3.66989,6.66146,10.7531
3.98276,7.252,10.7327
4.32445,7.8927,10.7606
4.69712,8.58584,10.8441
5.1029,9.33305,10.9919
5.54381,10.135,11.214
6.02171,10.991,11.5216
6.53811,11.8985,11.9277
7.09403,12.8526,12.4463
7.68977,13.8449,13.0926
8.32464,14.8636,13.8826
8.99664,15.8916,14.832
9.70209,16.9066,15.9555
10.4352,17.88,17.265
11.1878,18.7767,18.7678
11.9488,19.5556,20.4641
12.7039,20.1705,22.3447
13.4358,20.5727,24.3878
14.124,20.7143,26.5577
14.7459,20.5532,28.8033
15.2774,20.0585,31.0591
15.6944,19.216,33.2487
15.9749,18.033,35.2898
16.1008,16.5406,37.1024
16.0598,14.7926,38.6166
15.847,12.8613,39.7806
15.465,10.8305,40.566
14.9249,8.78622,40.9702
14.2442,6.80794,41.0142
13.446,4.96179,40.7382
12.5565,3.29608,40.1947
11.6031,1.84005,39.4418
10.6125,0.605231,38.5366
9.60933,-0.411568,37.531
8.61485,-1.22434,36.469
7.64671,-1.85404,35.3851
6.71865,-2.32518,34.3054
5.84071,-2.66326,33.2479
5.01957,-2.89287,32.224
4.25905,-3.03657,31.2403
3.56057,-3.11433,30.2997
2.92364,-3.14329,29.4024
2.34634,-3.13782,28.5471
1.82567,-3.10976,27.7318
1.35792,-3.06868,26.9536
0.938905,-3.02222,26.21
0.564197,-2.97638,25.4982
0.229287,-2.93582,24.8157
-0.070296,-2.9041,24.1605
-0.33889,-2.88391,23.5307
-0.580646,-2.87729,22.9246
-0.799484,-2.88574,22.3411
-0.999077,-2.91039,21.7789
-1.18284,-2.95209,21.2374
-1.35394,-3.01153,20.7159
-1.51529,-3.08928,20.214
-1.6696,-3.18588,19.7314
-1.81935,-3.30185,19.2681
-1.96684,-3.43777,18.824
-2.11422,-3.59428,18.3994
-2.2635,-3.7721,17.9948
-2.41655,-3.97207,17.6107
-2.57518,-4.19512,17.2479
-2.7411,-4.44231,16.9073
-2.91597,-4.7148,16.5901
-3.1014,-5.01387,16.298
-3.29899,-5.34084,16.0326
-3.51029,-5.69713,15.7961
-3.73687,-6.08416,15.591
-3.98026,-6.50332,15.4203
-4.24199,-6.95591,15.2875
-4.52354,-7.44306,15.1965
-4.82636,-7.96561,15.152
-5.15183,-8.52399,15.1592
-5.50119,-9.11804,15.2239
-5.87552,-9.74684,15.3528
-6.27568,-10.4084,15.553
-6.70219,-11.0996,15.8324
-7.15512,-11.8155,16.1992
-7.634,-12.5494,16.6621
-8.13767,-13.2922,17.2294
-8.66406,-14.0322,17.909
-9.21006,-14.7547,18.7077
-9.77132,-15.4423,19.6303
-10.3421,-16.0742,20.6787
-10.915,-16.627,21.8508
-11.4812,-17.0753,23.1397
-12.0301,-17.3927,24.5321
-12.5495,-17.5535,26.0081
-13.0263,-17.5345,27.5405
-13.4464,-17.3175,29.095
-13.7959,-16.8915,30.6318
-14.0613,-16.2547,32.107
-14.231,-15.4163,33.4759
-14.2958,-14.3964,34.696
-14.2498,-13.2256,35.7306
-14.091,-11.9428,36.552
-13.8216,-10.5919,37.1432
-13.4478,-9.21856,37.4993
-12.9796,-7.86646,37.6266
-12.4299,-6.57393,37.5414
-11.8137,-5.37194,37.2675
-11.147,-4.28282,36.833
-10.4462,-3.32021,36.2679
-9.72683,-2.48971,35.6019
-9.00328,-1.79023,34.8621
-8.28811,-1.2155,34.0722
-7.59195,-0.755642,33.2523
-6.92336,-0.398642,32.4182
-6.28886,-0.131507,31.582
-5.69315,0.0588105,30.7528
-5.13922,0.184768,29.9369
-4.62867,0.257818,29.1383
-4.16189,0.288174,28.3596
-3.73834,0.284724,27.6021
-3.35675,0.255034,26.8662
-3.01531,0.205413,26.152
-2.71183,0.14102,25.4589
-2.44391,0.0659913,24.7863
-2.209,-0.0164364,24.1335
-2.00454,-0.103797,23.4996
-1.82802,-0.194276,22.8841
-1.67701,-0.28661,22.286
-1.5492,-0.379987,21.7049
-1.44248,-0.473967,21.14
-1.35488,-0.568414,20.5909
-1.28463,-0.663438,20.0571
-1.23015,-0.75935,19.5381
-1.19004,-0.856618,19.0336
-1.16309,-0.955843,18.5433
-1.14827,-1.05773,18.0668
-1.14472,-1.16309,17.6039
-1.15174,-1.27279,17.1545
-1.16878,-1.38779,16.7183
-1.19543,-1.5091,16.2953
-1.23144,-1.63782,15.8853
-1.27668,-1.77511,15.4884
-1.33115,-1.92221,15.1046
-1.39496,-2.08044,14.734
-1.46834,-2.2512,14.3769
-1.55166,-2.436,14.0335
-1.64539,-2.63646,13.7042
-1.75009,-2.85431,13.3896
-1.86648,-3.09141,13.0903
-1.99537,-3.34975,12.8071
-2.13769,-3.63146,12.5413
-2.2945,-3.93882,12.294
-2.46697,-4.27426,12.0669
-2.65641,-4.64034,11.8621
-2.86425,-5.03975,11.6817
-3.09205,-5.47528,11.5288
-3.34148,-5.9498,11.4067
-3.61433,-6.46616,11.3195
-3.91249,-7.02716,11.2721
-4.23793,-7.63539,11.2703
-4.59265,-8.29311,11.3206
-4.97868,-9.00203,11.4311
-5.39795,-9.76302,11.6106
-5.85226,-10.5758,11.8695
-6.34311,-11.4386,12.2195
-6.87163,-12.3473,12.6734
-7.43828,-13.2952,13.2453
-8.04273,-14.2723,13.9499
-8.68349,-15.2643,14.802
-9.35764,-16.2519,15.8159
-10.0604,-17.2103,17.0036
-10.7849,-18.109,18.3739
-11.5216,-18.9114,19.9296
-12.2583,-19.5759,21.6655
-12.9796,-20.0575,23.5663
-13.6673,-20.3107,25.6038
-14.301,-20.2932,27.7363
-14.8581,-19.9708,29.908
-15.3159,-19.3226,32.0516
-15.6525,-18.3457,34.0916
-15.8489,-17.0585,35.9513
-15.8906,-15.5011,37.5594
-15.7694,-13.7331,38.8581
-15.4842,-11.8281,39.8091
-15.0415,-9.86648,40.3967
-14.4548,-7.92662,40.6289
-13.7431,-6.07801,40.5337
-12.93,-4.37558,40.154
-12.041,-2.85711,39.5417
-11.1018,-1.54307,38.7511
-10.1371,-0.438561,37.834
-9.16894,0.463511,36.8363
-8.21629,1.17888,35.7957
-7.29441,1.72853,34.7419
-6.41503,2.13583,33.6966
-5.58649,2.42445,32.6747
-4.81417,2.61683,31.6854
-4.10085,2.73335,30.734
